,tconst,title,original_title,year,genre,duration,country,language,director,writer,description,avg_vote,votes,imageurls,fulldescriptions,linktowatch
133,tt10887902,I Used to Go Here,I Used to Go Here,2020,"Comedy, Drama, Romance",80,USA,English,Kris Rey,Kris Rey,"Following the launch of her new novel, 35-year-old writer Kate is invited to speak at her alma matter by her former professor. After accepting the invitation, Kate finds herself deeply enmeshed in the lives of a group of college students.",5.6,854,"https://m.media-amazon.com/images/M/MV5BMThkYWYwMzQtZTUxMi00YTJmLWFiOTItNTAxMWY5ZjE4MmMxXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg","    Following the launch of her new novel, 35-year-old writer Kate is invited to speak at her alma matter by her former professor. After accepting the invitation, Kate finds herself deeply enmeshed in the lives of a group of college students.",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.9cb9bf6f-8697-b10d-6946-bb032b950a8f?tag=imdbtag_tt_wbr_pvc_hbo-20
134,tt8820348,I Will Make You Mine,I Will Make You Mine,2020,Drama,80,USA,English,Lynn Chen,Lynn Chen,Three women wrestle with life's difficulties while confronting their past relationships with the same man.,5.7,147,"https://m.media-amazon.com/images/M/MV5BMTY2MzcyZGQtY2ZiNC00NWVjLTkwMmUtODUyMzM4MTQxMTRhXkEyXkFqcGdeQXVyNTQxNDM1OA@@._V1_UX182_CR0,0,182,268_AL_.jpg",    Three women wrestle with life's difficulties while confronting their past relationships with the same man.,https://www.amazon.com/gp/video/detail/amzn1.dv.gti.a4b8af95-a2dd-041b-ec89-644e721d0f84?tag=imdbtag_tt_wbr_pvs_piv-20
135,tt9749144,Icing on the Cake,Icing on the Cake,2020,Romance,86,USA,English,Ferguson Sauvé-Rogan,"Lisa Chapman, Ferguson Sauvé-Rogan","Victoria Worthington is a talented cake decorator who watches life from the sidelines, as she delivers her fancy cakes to weddings, galas, and fabulous parties, while she goes home ...",5.2,134,"https://m.media-amazon.com/images/M/MV5BOTYwZWY3YzAtOTQ3Yi00ZTRmLWI2NzgtMzQ4MDk4ZGI1OTA4XkEyXkFqcGdeQXVyMjc2MDE1MzQ@._V1_UX182_CR0,0,182,268_AL_.jpg","    Victoria Worthington is a talented cake decorator who watches life from the sidelines, as she delivers her fancy cakes to weddings, galas, and fabulous parties, while she goes home exhausted. While delivering one of her cakes, she mistaken a wealthy, sought-after bachelor, Jacob Adams III, for a waiter who is working at the wedding. Victoria gets her mystery man, who goes by the name of Jake, to help her deliver the cake. They seem to have a special connection and fate steps in when they later reconnect at a coffee shop. He ends up following her to a protest at Adams Development , who is planning on tearing down her beloved bakery, but she has no clue that Jake is one of the Adams in Adams Development. Victoria is falling in love, but will their love survive when she discovers that he is Jacob Adams III and will her business survive?",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.00b81143-808c-25f6-f3af-f432eea53d38?tag=imdbtag_tt_wbr_pvt_aiv-20
136,tt9208444,Impractical Jokers: The Movie,Impractical Jokers: The Movie,2020,Comedy,92,USA,English,Chris Henchy,"Chris Henchy, Joe Gatto",The story of a humiliating high school mishap from 1992 that sends the Impractical Jokers on the road competing in hidden-camera challenges for the chance to turn back the clock and redeem three of the four Jokers.,5.9,4105,"https://m.media-amazon.com/images/M/MV5BNWYwNjVhZDUtZjk2Yi00Mjc5LTkwYWMtMzU2ZDY1N2VjZGU1XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_UX182_CR0,0,182,268_AL_.jpg",    The story of a humiliating high school mishap from 1992 that sends the Impractical Jokers on the road competing in hidden-camera challenges for the chance to turn back the clock and redeem three of the four Jokers.,https://play.hbomax.com/feature/urn:hbo:feature:GX0fxfAbrG75cuAEAAAGd
137,tt11765324,In the Drift,In the Drift,2020,Action,85,USA,"English, Spanish",Jared Cohn,"Mark Atkins, Marc Gottlieb","Jack Tyson is a young man partaking in an illegal Mexico to California car race when a desperate woman, fleeing from her abusive gangster boyfriend who is financing the tournament, jumps ...",2.1,204,"https://m.media-amazon.com/images/M/MV5BZTFjZjk3MzgtYjczOC00MjUxLWI4MjQtZGYxMDliN2ZlODU5XkEyXkFqcGdeQXVyNDY2NzgwOTE@._V1_UY268_CR3,0,182,268_AL_.jpg","    Jack Tyson is a young man partaking in an illegal Mexico to California car race when a desperate woman, fleeing from her abusive gangster boyfriend who is financing the tournament, jumps into his car pleading for his help and who has an incriminating USB drive that could send her thug boyfriend, among others, to prison.",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.04b982fa-9e65-a463-980c-a7c2d3a4bbf8?tag=imdbtag_tt_wbr_pvc_showtimeSub-20
138,tt7703924,Infamous,Infamous,2020,"Crime, Drama, Romance",100,USA,English,Joshua Caldwell,Joshua Caldwell,"Two young lovers rob their way across the southland, posting their exploits to social media, and gaining fame and followers as a result.",3.9,1249,"https://m.media-amazon.com/images/M/MV5BOGQxMTc2Y2QtZTgwNS00NWY0LWFlYmQtM2I2NDg3MzViZjdmXkEyXkFqcGdeQXVyMTIzMzU0Mjgx._V1_UX182_CR0,0,182,268_AL_.jpg","    Living in a small Florida town and working at a diner was never Arielle's (Bella Thorne) dream life. She's always wanted more. Fame. Popularity. Admiration. When she falls for a recently paroled young criminal named Dean, she drags him back into a life of danger, learning that posting their criminal exploits on social media is an easy way to viral fame. Obsessed with their rising number of followers, they embark on a dangerous adventure together that leads to robbery, cop chases and even murder. Heading to Hollywood, the City of Stars, they will realize what it takes to become famous and have to decide if this dangerous lifestyle is really worth it.",http://www.hulu.com/watch/1000125651?d=Amazon
139,tt7923220,Inheritance,Inheritance,2020,"Drama, Mystery, Thriller",111,USA,English,Vaughn Stein,Matthew Kennedy,"A patriarch of a wealthy and powerful family suddenly passes away, leaving his daughter with a shocking secret inheritance that threatens to unravel and destroy the family.",5.5,4581,"https://m.media-amazon.com/images/M/MV5BYTYzZjE4NmEtZjQ2NC00NjNjLTlhNTItNjM3YTA3YTQyODk1XkEyXkFqcGdeQXVyMzQwMTY2Nzk@._V1_UX182_CR0,0,182,268_AL_.jpg","    A patriarch of a wealthy and powerful family suddenly passes away, leaving his daughter with a shocking secret inheritance that threatens to unravel and destroy the family.",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.4ab8cd52-448b-1044-3cc8-d5a0d93fb55b?tag=imdbtag_tt_wbr_pvc_cinemax-20
140,tt9076562,Irresistible,Irresistible,2020,"Comedy, Drama",101,USA,English,Jon Stewart,Jon Stewart,"A Democratic strategist helps a retired veteran run for mayor in a small, conservative Midwest town.",6.2,6104,"https://m.media-amazon.com/images/M/MV5BYTVhMDIwOGEtMTY1Zi00YzU1LTk0NTEtMWJhODhmM2EyM2VkXkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_UY268_CR16,0,182,268_AL_.jpg","    A Democratic strategist helps a retired veteran run for mayor in a small, conservative Midwest town.",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.dab961dc-b69c-591e-7c1d-aba5b237eb41?tag=imdbtag_tt_wbr_pvc_hbo-20
141,tt8170298,John Henry,John Henry,2020,"Drama, Thriller",91,USA,English,Will Forbes,"Will Forbes, Doug Skinner","When two immigrant kids on the run from his former South Los Angeles gang leader stumble into his life, John is forced to reconcile with his past in order to try and give them a future.",3.5,1510,"https://m.media-amazon.com/images/M/MV5BNDc4MDYzNzktNmU5MC00NDNhLWEyODQtM2UxZGVkMzY0Y2RkXkEyXkFqcGdeQXVyNzE5ODk1NDM@._V1_UX182_CR0,0,182,268_AL_.jpg","    Ex-gang member John Henry (Terry Crews) is a quiet man with a violent past. When two immigrant kids on the run from his former South Los Angeles gang leader (Chris ""Ludacris"" Bridges) stumble into his life, John is forced to reconcile with his past in order to try and give them a future.",https://www.netflix.com/watch/81132059?source=imdb
142,tt8143990,Kajillionaire,Kajillionaire,2020,"Crime, Drama",106,USA,English,Miranda July,Miranda July,A woman's life is turned upside down when her criminal parents invite an outsider to join them on a major heist they're planning.,5.6,175,"https://m.media-amazon.com/images/M/MV5BNTkxYzUxMDQtZWRiNy00ZWUwLWIxYjMtNWExODBmMzRkZGVmXkEyXkFqcGdeQXVyNjU1NzU3MzE@._V1_UX182_CR0,0,182,268_AL_.jpg",    A woman's life is turned upside down when her criminal parents invite an outsider to join them on a major heist they're planning.,https://www.amazon.com/gp/video/detail/amzn1.dv.gti.c6ba820e-80ba-eade-9030-c41e4cb6ba1b?tag=imdbtag_tt_wbr_pvt_aiv-20
143,tt11922698,Killer Dream Home,Killer Dream Home,2020,Thriller,91,USA,English,Jake Helgren,Jake Helgren,"When happy couple Jules and Josh buy their dream house on a magnificent estate, they recruit beautiful Morgan to help them with the interior design, unaware Morgan has history with the house and will stop at nothing to make it her own.",4.7,197,"https://m.media-amazon.com/images/M/MV5BYWQzNjU0ZTctMzg2Zi00YmJmLTk5MTEtMTU2ZTU4NDVlNzAwXkEyXkFqcGdeQXVyMTQyODAxMw@@._V1_UY268_CR0,0,182,268_AL_.jpg","    When happy couple Jules and Josh buy their dream house on a magnificent estate, they recruit beautiful Morgan to help them with the interior design, unaware Morgan has history with the house and will stop at nothing to make it her own.",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.00b87a15-73f4-cede-0310-77965db9b3d6?tag=imdbtag_tt_wbr_pvt_aiv-20
144,tt7562334,Lady Driver,Lady Driver,2020,Sport,104,USA,English,Shaun Paul Piccinino,"John Ducey, Nick Gramenos","When a rebellious teen embarks on a solo summer journey to connect with her roots, she finds herself in a new world, geared up for the ride of her life, and discovers she had the drive in her all along.",6.0,700,"https://m.media-amazon.com/images/M/MV5BNTE0M2ZiNTgtNjQ5MC00MDBjLWExNmUtYzUxYjk2ODM4NmNlXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_UX182_CR0,0,182,268_AL_.jpg","    When a rebellious teen embarks on a solo summer journey to connect with her roots, she finds herself in a new world, geared up for the ride of her life, and discovers she had the drive in her all along.",https://www.netflix.com/watch/81271257?source=imdb
145,tt1929297,Last Moment of Clarity,Last Moment of Clarity,2020,Thriller,90,USA,English,"Colin Krisel, James Krisel","Colin Krisel, James Krisel","Three years after witnessing the murder of his fiancée, a man finds himself a fearful drifter, until one day at a Parisian cinema he sees an actress who looks a lot like his dead love, and eventually he finds the truth about his fiancée.",5.1,1233,"https://m.media-amazon.com/images/M/MV5BMjI0YzliNjYtYWY1OC00MDYzLTgxNjMtZmZiNDYzYWQ0ZWNlXkEyXkFqcGdeQXVyOTg4MDYyNw@@._V1_UY268_CR7,0,182,268_AL_.jpg","    A normal New Yorker's life is upended when his girlfriend is murdered by the Bulgarian mob. He flees to Paris to hide from her killers. But three years later, he sees a similar looking woman on the silver screen. Obsession with past love takes Sam to Los Angeles to look for answers, only to put him back into the sights of the Bulgarians. An updated Hitchcockian thriller in the vein of Vertigo and Rear Window.",https://tubitv.com/
146,tt8633560,Lazy Susan,Lazy Susan,2020,Comedy,90,USA,English,Nick Peet,"Carrie Aizley, Sean Hayes","A slice-of-life comedy about a woman on the edge with nowhere to go but over, Lazy Susan is a story about a spectacularly unmotivated woman for whom doing nothing is exhausting.",5.2,392,"https://m.media-amazon.com/images/M/MV5BMjU0YmE5YzYtZjc0ZC00ZDZhLWFiYTctZTg3MjlkMjMxYTI3XkEyXkFqcGdeQXVyNjc3MjE2MTY@._V1_UX182_CR0,0,182,268_AL_.jpg","    In ""Lazy Susan,"" Susan has always been the self-centered oddball in her family, who lazily skated through life with their grudging support until one day she wakes up to realize she's middle-aged with no job, no relationship, and an increasingly estranged family. She finally decides to take charge and turn things around, but never having done anything herself before, the struggle is real (and hilarious) as Susan becomes the woman she always wanted to be, all on her own.",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.06baacb8-b168-5b42-5993-4d2432e6d86d?tag=imdbtag_tt_wbr_pvs_piv-20
147,tt6439748,Legacy,Legacy,2020,"Action, Adventure, Thriller",98,USA,English,R. Ellis Frazier,Robert Orr,"A war criminal/drug lord is arrested in Beograd by Nolan from MI6 and police. He's flown to The Haag to stand trial. He hires an assassin to take out witnesses, one a teenager in the wilderness with his dad.",3.8,231,"https://m.media-amazon.com/images/M/MV5BOTE0MjExZDMtY2VjYS00N2I2LTk1MDgtMmYxYzUzNDFjNTVlXkEyXkFqcGdeQXVyNDA1NDA2NTk@._V1_UY268_CR6,0,182,268_AL_.jpg","    While on a hunting trip in the isolated wilderness, a father and his adopted teenage son are turned into the prey of unknown assailants. They are unexpectedly joined in their fight for survival by a stranger who reveals the disturbing truth about the son's biological father, an international crime lord, and why that crime lord has sent trained assassins to kill the teenager.",https://tubitv.com/
148,tt6834916,Legacy of Lies,Legacy of Lies,2020,"Action, Thriller",101,"Netherlands, UK, Poland, Ukraine, USA","English, Ukrainian, Russian",Adrian Bol,Adrian Bol,An ex-MI6 agent is thrown back into the world of espionage and high stakes to uncover the shocking truth about operations conducted by unknown secret services.,4.9,1015,"https://m.media-amazon.com/images/M/MV5BZjNlYWI3MTItMWU0My00MzAxLWE2NjgtNzdlY2IwYjgwZjljXkEyXkFqcGdeQXVyOTg4MDYyNw@@._V1_UY268_CR6,0,182,268_AL_.jpg",    An ex-MI6 agent is thrown back into the world of espionage and high stakes to uncover the shocking truth about operations conducted by unknown secret services.,NA
149,tt8318284,Legionnaire's Trail,Legionnaire's Trail,2020,"Action, Adventure, History",96,"USA, Spain",English,Jose Magan,"Carmen Ballesteros, Jose Magan","Noreno, a half-Roman, is entrusted with the mission of crossing the snowy mountains of Armenia, swarming with Parthian patrols, to seek help for his slowly dying men.",3.2,387,"https://m.media-amazon.com/images/M/MV5BZjA2MjI5OWMtNWVlNi00MTViLTg2MjktOTExMmExYWFjZDczXkEyXkFqcGdeQXVyNDA1NDA2NTk@._V1_UX182_CR0,0,182,268_AL_.jpg","    Nero's reign. The invasion of Parthia has been a fiasco. Two Roman legions have been brought to a stand still in the snowy mountains of Armenia, and the men are dying slowly in the cold. The rest of the Roman army is in Syria, only two weeks march away but the mountains swarm with Parthian patrols. Noreno, a half-Roman, is entrusted the mission of crossing the mountains to ask for help. However, he might not be the best option, he's an expert runner, but he despises Rome.",https://www.amazon.com/gp/video/detail/amzn1.dv.gti.60b8e97c-13d7-eb6d-6d07-92a68e157d03?tag=imdbtag_tt_wbr_pvs_piv-20
